Periódico,Hipervínculo,Fecha publicación,Titular,Subtítulo,Cuerpo,Categoría,Target
HayNoticia.es,https://haynoticia.es/los-hombres-que-van-de-compras-con-sus-mujeres-follan-mas7777/,2019-01-28,Los hombres que van de compras con sus mujeres follan más,,"Es un hecho. Satisfacer los gustos y las necesidades de tu mujer a la larga compensa. Esforzarse por hacer cosas que le gustan a veces puede ser muy duro, como ir de compras, pero si no lo intentas nunca sabrás lo que has dejado de ganar. De perder ya lo sabemos todos, mucho tiempo y en ocasiones hasta la dignidad.Un estudio revela que ir de compras con tu mujer ayuda y mucho a tener más sexo en casa. ¿Por qué? Pues es fácil, porque hacer cosas que les gusta les hace sentirse más queridas y deseadas. Y que se las acompañe a ir de compras les chifla. El estado de ánimo influye mucho en los sentimientos afectivos de una persona y cuando se toca esa tecla lo demás llega solo.Los resultados del estudio, elaborado en más de 30 países, certificaron lo que todos presumíamos. Los maridos que acompañaron a sus mujeres de compras tuvieron 7 veces más relaciones sexuales al mes que los que no lo hicieron. De ahora en adelante habrá que pensárselo mejor.",curiosidades,1
HayNoticia.es,https://haynoticia.es/un-puticlub-anuncia-para-san-valentin-por-69-euros-polvo-cubata-y-colonia-para-tu-mujer9999/,2019-01-27,"Un puticlub anuncia para San Valentín “Por 69 euros: polvo, cubata y colonia para tu mujer”",,"Desde hace décadas, el 14 de febrero se celebra como el día del amor. Hay parejas que disfrutan de este día saliendo a cenar o regalando un pequeño detalle pero… también los hay que ven esta fecha como un día puramente comercial.Joyerías, floristerías, hoteles y restaurantes esperan con ansia este día pero este año, el anuncio de un club de alterne ha sembrado la polémica en un municipio de Alicante. En la mañana de hoy, los vecinos más madrugadores encontraban en los parabrisas de sus vehículos, unos panfletos publicitarios de un un conocido puticlub en el que se podía leer “Por 69 euros: polvo, cubata y colonia para tu mujer”. Aunque la mayoría se lo ha tomado a cachondeo, muchas mujeres han advertido a sus maridos “te mato si vas a las golfas y encima me traes una colonia de imitación”.“Pues mira, una colonia siempre viene bien como regalo, es un pack interesante, pero tendríamos que envolver la colonia con papel de regalo de El Corte Inglés para disimular” comentaba el cliente de una bar entre risas.",curiosidades,1
HayNoticia.es,https://haynoticia.es/deja-a-su-novia-embarazada-en-el-coche-y-pregunta-si-eso-lo-cubre-el-seguro7777/,2019-01-25,Deja a su novia embarazada en el coche y pregunta si eso lo cubre el seguro,,"Un joven de Badajoz ha protagonizado la noticia surrealista del día, y lo ha hecho después de dejar embarazada a su novia en el coche. Y es que su consulta no parece tan descabellada teniendo en cuenta que los hechos tuvieron lugar en el interior de su vehículo. Eloy, de 31 años, llamaba al seguro de su coche ayer para preguntar si podían cubrir los gastos del embarazo de su novia, ya que la semilla la había puesto en el coche. La persona que le atendió por teléfono no daba crédito ante tal pregunta: “Al principio pensé que se trataba de una broma de la radio, pero luego me di cuenta de que el chico hablaba en serio y quería que le pagásemos todo el cuidado de su hijo”.Entre las exigencias del asegurado caben destacar los pañales y potitos, gastos de la guardería, libros del colegio o la paga de su hijo hasta los 18 años. Por supuesto el seguro no atendió a ninguna de sus peticiones y se tomó la pregunta con humor.",curiosidades,1
HayNoticia.es,https://haynoticia.es/pregunta-en-urgencias-que-cuanto-tarda-en-llegar-el-semen-desde-la-garganta-al-chichi9999/,2019-01-25,Pregunta en Urgencias que cuánto tarda en llegar el semen desde la garganta al “chichi”,,"Sucedía la pasa tarde en una localidad de Ciudad Real, una chica se personaba con la intención de hacer una consulta al médico que había de guardia.Una vez que llegó su turno, tanto la chica con la amiga acompañante entraron a la consulta, “me da vergüenza pero tengo que preguntárselo, hace dos días le hice una mamada a mi novio y quería saber cuántos días tarda en llegar el semen desde la garganta al chocho, lo digo porque con 19 años no quiero ser madre aún, por si me tomo la pastilla esa del día después” fueron palabras literales de la supuesta afectada según su amiga.Tras confirmar el doctor que no se trataba de una broma con cámara oculta, se echó las manos a la cabeza y resoplando le explicó que hasta el día de hoy no se conocía embarazo alguno como consecuencia del sexo oral, “a ver hija, para que lo entiendas, eso es como si te pica una oreja y te rascas el chocho”",curiosidades,1
HayNoticia.es,https://haynoticia.es/cobraba-a-su-marido-por-tener-sexo-y-se-divorcia-tras-ahorrar-50-000-euros-3333/,2019-01-25,Cobraba a su marido por tener sexo y se divorcia tras ahorrar 50.000 euros,,"Una murciana de 42 años se ha divorciado de su marido tras más de 20 de matrimonio, dicho evento cotidiano se ha convertido en noticia tras conocerse que cobraba a su marido por tener sexo y lo ha dejado tras ahorras 50.000 euros.Al parecer la mujer decidió al principio de la relación sacar tajada de sus relaciones sexuales “mi marido no es un portento en la cama, y además supe por sus amigos que se iba de putas a menudo, así que hablé con él y le propuse cobrarle más barato y así ganábamos ambos”. La curiosa decisión con el paso de los años se ha convertido en 50.000 euros.El marido ha confesado que “a mi me compensaba, la mayoría de mis amigos casi ni follan con sus mujeres, yo por 20 eurillos podía hacerlo cuando quisiese, incluso por la mitad podía pedirle una mamada”. Pero al final se ha llevado una sorpresa tras conocer los planes de su mujer “ya he ahorrado suficiente y puedo vivir la vida, espero cambiar el sexo cobrando por el sexo disfrutando, a ver si tengo más suerte ahora”.",curiosidades,1
HayNoticia.es,https://haynoticia.es/un-medico-asegura-que-tres-pajas-diarias-ayudan-a-reducir-el-colesterol9999/,2019-01-23,Un médico asegura que tres pajas diarias ayudan a reducir el colesterol,,"Desde hace décadas, la humanidad se ha dado cuenta que uno de los pilares fundamentales de la vida es la salud, para ello, por norma general se aconseja una dieta sana y algo de ejercicio.El colesterol, constantemente vigilado se asocia a diversas enfermedades, sobre todo cardíacas por lo que, para regularlo se requiere un mínimo de ejercicio. Lo que ha sorprendido esta misma semana ha sido las declaraciones que un médico de cabecera vertía al respecto en un periódico local “ya que hay tanta gente anclada en sofá de casa con móvil y televisión, yo lo que aconsejo sin distinción de sexo es un mínimo de tres masturbaciones de 10 minutos cada una, consiguiendo con ello que el corazón alcance un mínimo de 120 pulsaciones”.Cientos de comentarios de lo más variado han surgido al respecto “joder, una paja cada 8 horas ya no es vicio, es salud”.",curiosidades,1
HayNoticia.es,https://haynoticia.es/finge-tener-la-mano-escayolada-durante-anos-para-que-su-mujer-le-hiciera-las-pajas7777/,2019-01-22,Finge tener la mano escayolada durante años para que su mujer le hiciera las pajas,,"Un hombre se ha pasado 8 años de su vida fingiendo que tenía la mano escayolada, y todo para que su mujer le masturbara. La excusa perfecta para satisfacer sus deseos más primitivos.Paco, sevillano de 48 años, se escayoló la mano cuando cumplió los cuarenta harto de tener que darse placer el mismo. Una treta con la que ha tenido engañada a su mujer la friolera de 8 años. Pero ayer se le acabó el chollo tras ser descubierto jugando al padel con sus amigos por una vecina que todo lo cuenta.Por si alguien se pregunta por qué su mujer no le dijo que se masturbara con la otra mano en lugar de ceder a sus deseos, si que lo hizo, pero la respuesta de su marido le convenció: “Cuando te pajeas con la otra mano da la sensación de que es otra persona la que te está tocando, y eso sería infidelidad. Respeto mucho a mi mujer y nunca la engañaría”. ",curiosidades,1
HayNoticia.es,https://haynoticia.es/un-dietista-recomienda-el-divorcio-para-una-bajada-rapida-de-peso9999/,2019-01-21,Un dietista recomienda el divorcio para una bajada rápida de peso,,"Así mismo lo publicaba uno de los mejores nutricionistas de conocido prestigio de la Comunidad Autónoma de Valencia en un artículo de periódico, frente al asombro de los lectores, recibiendo innumerables críticas al respecto.“Cuando un matrimonio o pareja se separa o se divorcia por motivos de distinta índole, los miembros de la misma, sobre todo la mujer, experimenta un cambio o trastorno en sus hábitos alimenticios, influyendo notablemente en su peso corporal, viendose reducido en un espacio corto de tiempo” era parte de la publicación. “Así se hace dietista cualquiera, vaya una tontería más grande” era alguno de los comentarios.Tras las quejas vertidas al respecto, el profesional de la alimentación ha tenido que desdecirse aclarando que ni mucho menos ha querido aconsejar el divorcio como método para bajar de peso, sino, que es un hecho real y visible, conociendo todos y cada uno de nosotros, algún caso en concreto que demuestra lo referido.",curiosidades,1
HayNoticia.es,https://haynoticia.es/las-mujeres-que-beben-cerveza-tienen-mas-rubio-el-vello-pubico9999/,2019-01-21,Las mujeres que beben cerveza tienen más rubio el vello púbico,,"Se tiene conocimiento de estudios, encuestas e investigaciones que carecen de sentido alguno, siendo de lo más inverosímiles que podamos imaginar pero… analizar cómo tienen el pelo de la vulva las mujeres que beben cerveza con asiduidad, ya es lo más.Así mismo concluía un reciente estudio llevado a cabo con 200 mujeres con edad comprendida entre los 18 y 65 años de nacionalidad española, requisito indispensable para formar parte de estas voluntarias era de beber 5 litros de cerveza como mínimo a la semana durante un año. Además de verse en ligero aumento el nivel de ácido úrico como consecuencia del lúpulo de la cerveza, lo que ha llamado la atención a lo investigadores, es que el vello púbico del 79% de ellas, se tornaba más rubio, suponiendo que se debía al color amarillo oro de la cebada.“Pues eso de que el color de la ceja marca el de la almeja ya ha cambiado, ahora depende de las litronas aunque… hoy en día hay poco pelo ahí” manifestaba una de las voluntarias del peculiar experimento..",curiosidades,1
HayNoticia.es,https://haynoticia.es/un-hombre-se-queda-bizco-al-tirarse-un-pedo-y-estornudar-a-la-vez7777/,2019-01-18,Un hombre se queda bizco al tirarse un pedo y estornudar a la vez,,"El cuerpo humano es una de las máquinas más complejas del mundo. Si algunas de sus funciones vitales se cruzan de por medio puede provocarse un caos insostenible en el organismo. Por ejemplo, hacer pis y caca a la vez es muy placentero, pero otras acciones como estornudar y tirarse un pedo simultáneamente pueden ser muy peligrosas.Un hombre se ha quedado bizco de repente al tirarse un pedo y estornudar a la vez. Los hechos tuvieron lugar esta madrugada en su domicilio de Getafe cuando Germán, de 58 años, se despertaba para ir a trabajar: “Normalmente cuando me levanto me tiro un pedo, pero no suelo estornudar hasta el mediodía. Esta vez se me escapó a la vez y la he liado parda”.Los médicos, muy optimistas, han dado su punto de vista en forma de solución: “Si lo vuelve a hacer igual se le ponen como antes. Así de fácil”, afirmaba un oftalmólogo en prácticas.",curiosidades,1
HayNoticia.es,https://haynoticia.es/le-crece-el-clitoris-9-cm-tras-anos-lamiendole-su-marido9999/,2019-01-15,Le crece el clítoris 9 cm tras años lamiéndole su marido,,"Más de un libro de anécdotas podría escribir cualquier ginecólogo que cuente con un mínimo de experiencia pero, al igual que los curas, deben ser profesionales y omitir lo máximo posible cualquier incidencia ocurrida con ocasión de su trabajo.El lunes pasado, en un Centro de Especialidades de un municipio zaragozano, una señora de 67 años acudía al ginecólogo tras muchos años sin haber realizado revisón alguna. Unas molestias en su zona genital hizo que el médico de cabecera la remitiera al especialista para un examen exhaustivo. Absorto, boquiabierto e impávido debió quedarse el ginecólogo con sólo el primer vistazo, “la madre que me parió, en mis 27 años de trabajo jamás había visto algo así, casi 10 centímetros, pero señora, ¿como ha dado usted lugar a esto? Hay que operar con carácter de urgencia” le dijo el médico según una hermana acompañante de la paciente.“Me daba tanta vergüenza que no quería venir, pues mi marido, que le encanta darme lametazos como si fuera un león y con tantos años todos los días, pues mire el pavo que me se me ha quedao”.",curiosidades,1
